ID	Easting	Northing	Habitat	Daily_movement_rate(km/day)	Turning_angle	dist_water	dist_swamp	dist_otw	dist_openfor	dist_ntw	dist_mixfor	dist_devel	dist_ddf	dist_conifer	dist_alvar
elk-363	797861	4941572.5	16	0.49	2.64	901.39	1044.33	250	3983.87	9847.24	0	318.2	1730.79	250	24032.86
elk-363	797493	4941535	14	0.03	-2.69	735.27	805.06	313.25	4079.37	9599.77	25	212.13	1700	0	24211.32
elk-363	797519	4941525.5	14	0.31	0.81	766.89	800.39	347.31	4095.42	9635.13	25	182	1675	0	24177.02
elk-363	797624	4941285	25	0.77	1.51	1027.74	675.46	134.63	4313.13	9867.24	50	0	1426.97	160.08	23924.18
elk-363	796827	4940873.5	19	0.02	-0.53	1296.63	75	50	4924.43	9589.09	0	35.36	1103.69	845.95	24067.73
elk-363	796815	4940854.5	19	0.04	2.99	1282.82	75	25	4947.28	9608.66	0	55.9	1079.35	860.23	24046.83
elk-363	796832	4940893.5	19	6.84	-2.95	1310.77	79.06	70.71	4901.59	9569.55	0	25	1128.05	832.17	24088.64
elk-363	792934	4935280	16	0.12	0.47	275	592.66	50	11629.3	3523.58	0	381.61	195.26	100	18198.15
elk-363	792830	4935224.5	14	0.75	-2.04	378.32	506.21	141.42	11725.64	3411.84	25	270.42	90.14	0	18086.74
elk-363	793444	4934792.5	25	0.65	2.9	158.11	701.78	70.71	11833.03	3755.41	50	0	125	335.41	18456.47
elk-363	792838	4935032	13	0.05	-2.53	419.08	325.96	90.14	11893.72	3321.24	35.36	225	0	158.11	18013.61
elk-363	792872	4934980.5	13	0.34	-2.8	403.11	301.04	79.06	11922.51	3322.84	55.9	176.78	0	213.6	18018.96
elk-363	792811	4935228.5	14	0.02	-2.85	403.11	498.12	160.08	11739.3	3389.87	35.36	250	79.06	0	18063.52
elk-363	792810	4935208.5	14	0.39	-0.45	406.97	474.34	176.78	11760.24	3377.96	25	235.85	55.9	0	18054.26
elk-363	792964	4934848.5	13	5.46	-2.16	380.79	257.39	100	12010.02	3333.26	25	50	0	380.79	18036.07
elk-363	796689	4940571	26	1.66	-2.72	1300	320.16	55.9	5236.71	9715	103.08	0	894.43	933.41	23921.64
elk-363	795645	4939894.5	6	4.9	-1.99	1185.59	25	0	6281.17	8644.54	226.38	375	950.33	500	22849.56
elk-363	799771	4937236.5	16	0.1	0.95	103.08	1926.95	50	8312.19	9324.46	0	100	807.77	2285.42	19402.72
elk-363	799776	4937132.5	23	0.18	1.3	226.38	1881.82	111.8	8437.01	9199.8	35.36	0	925	2178.3	19297.83
elk-363	799609	4937077	6	0.18	2.39	320.16	1903.94	0	8454.47	9189.4	50	100	1017.66	2255.27	19372.98
elk-363	799693	4937233	16	0.06	2.66	141.42	1996.25	25	8308.47	9330.19	0	125	838.53	2324.06	19443.51
elk-363	799692	4937174	6	0.17	-1.46	215.06	1992.8	0	8382.31	9257.5	25	70.71	916.86	2274.31	19394.36
elk-363	799860	4937152	19	0.11	2.45	190.39	1820.03	90.14	8416.39	9219.54	0	25	879.28	2161.31	19278.03
elk-363	799765	4937092.5	23	0.18	1.87	254.95	1897.37	100	8460.68	9176.74	25	0	956.88	2170.54	19290.54
elk-363	799720	4937263.5	6	2.52	3.1	106.07	1982.74	0	8284.66	9353.14	25	134.63	805.06	2332.38	19450.87
elk-363	800465	4934855	19	0.24	0.52	797.65	555.09	25	10766.99	6877.23	0	445.11	111.8	728.87	17117.72
elk-363	800414	4934621.5	19	0.22	1.45	875	340.04	100	11011.84	6628.82	0	400.78	25	915.49	16945.39
elk-363	800190	4934642.5	19	0.18	2.36	807.77	254.95	145.77	10945.83	6690.15	0	230.49	50	1068	17120.04
elk-363	800333	4934759	13	0.05	0.53	950.33	403.11	55.9	10856.39	6781.64	50	410.03	0	887.76	17110.62
elk-363	800378	4934766	13	0.04	-2.47	922.29	430.12	25	10860.31	6779.61	50	450.69	0	845.95	17081
elk-363	800344	4934785.5	13	0.27	-1.26	930.05	425	50	10831.46	6806.61	50	425.73	0	874.64	17130.75
elk-363	800144	4934603	16	0.18	-0.18	743.3	200	100	10992.78	6643.84	0	160.08	25	1137.16	17110.32
elk-363	800034	4934459	26	7.3	-0.88	585.23	106.07	103.08	11111.26	6529.98	25	0	111.8	1250	17087.29
elk-363	801423	4928540	16	12.97	-0.18	1119.43	503.12	152.07	17161.37	596.34	0	223.61	250	106.07	12119.23
elk-363	807480	4914671.5	27	0	-0.37	1308.15	1302.16	548.29	32011.69	1368.62	150	158.11	200	1370.45	0
elk-363	807482	4914669.5	27	0.1	-0.1	1330.65	1277.2	530.33	32036.17	1343.97	152.07	134.63	225	1386.09	0
elk-363	807562	4914604.5	27	0.09	2.83	1346.29	1234.15	442.3	32100.36	1309.82	106.07	100	269.26	1475.85	0
elk-363	807477	4914637.5	27	0.03	-2.9	1353.24	1252.25	512.96	32060.66	1319.33	158.11	111.8	250	1402.01	0
elk-363	807499	4914622	27	6.55	1.29	1365.65	1229.07	477.62	32090.2	1299.28	145.77	103.08	275	1437.23	0
elk-363	805328	4908382	17	0.14	1	3325.85	1211.66	427.2	37674.81	1309.82	0	25	2076.35	1386.09	150
elk-363	805194	4908350	25	0.1	-3.11	3475.36	1131.92	325.96	37684.55	1281.11	25	0	2225.56	1431.78	195.26
elk-363	805291	4908370	17	0.1	1.2	3375.83	1231.11	403.89	37669.7	1290.59	0	50	2126.32	1418.19	200
elk-363	805347	4908283.5	17	0.18	1.58	3325.09	1231.11	403.11	37774.28	1402.01	0	25	2075	1310.06	158.11
elk-363	805193	4908185	25	0.1	-2.8	3476.44	1063.6	412.31	37833.82	1338.38	25	0	2225	1285.5	103.08
elk-363	805289	4908207	25	0.05	-2.3	3376.48	1155.96	450	37843.8	1423.46	75	0	2125	1265.9	175
elk-363	805248	4908236	25	3.87	-1.98	3425.36	1129.71	425.73	37789.03	1391.49	25	0	2175	1323.82	167.71
elk-363	804470	4904450	25	0.29	2.8	1328.53	933.41	638.85	41414.75	2733.24	50	0	2118.08	50	90.14
elk-363	804430	4904741	25	2.46	1.65	1607.21	648.56	743.3	41113.75	2433.1	79.06	0	2005.77	167.71	235.85
elk-363	806887	4904890	27	1.97	-3.14	1574.21	1760.15	782.62	41399.71	3503.3	50	127.48	908.98	35.36	0
elk-363	804427	4904750.5	25	0.02	1.01	1607.21	648.56	743.3	41113.75	2433.1	79.06	0	2005.77	167.71	235.85
elk-363	804417	4904764.5	25	0.12	1.59	1631.33	626.5	725	41088.8	2408.45	90.14	0	1996.25	180.28	213.6
elk-363	804520	4904835	26	0.32	1.97	1707.7	640.31	620.99	41045.61	2378.16	25	0	1884.81	180.28	206.16
elk-363	804583	4904522	14	1.03	-1.51	1421.49	939.75	632.46	41373.28	2706.47	79.06	25	1985.1	0	223.61
elk-363	805607	4904664	14	0.15	0.41	1236.93	1472.46	25	41381.83	3018.48	134.63	127.48	1165.39	0	357.95
elk-363	805753	4904624	14	2.83	-0.61	1159.74	1620.38	55.9	41445.91	3141.06	55.9	106.07	1129.44	0	514.78
elk-363	808423	4905567	25	0.12	2.74	1656.8	903.47	485.41	41058.65	3560.64	55.9	0	728.01	583.1	250
elk-363	808333	4905484	26	0.11	3.13	1751.61	863.5	575.54	41116.34	3495.18	125	0	693.27	534.44	357.95
elk-363	808417	4905562.5	25	0.16	2.85	1656.8	903.47	485.41	41058.65	3560.64	55.9	0	728.01	583.1	250
elk-363	808335	4905422.5	26	0.13	-3.1	1750	794.51	575	41190.35	3420.62	125	0	626.5	553.4	380.79
elk-363	808406	4905532	25	0.03	-0.26	1677.98	862.05	502.49	41103.87	3512.83	50	0	687.84	590.02	279.51
elk-363	808414	4905556.5	25	0.09	2.78	1654.73	879.28	480.88	41083.31	3535.71	35.36	0	704.01	596.34	251.25
elk-363	808418	4905466	26	0.06	-0.08	1675.75	814.32	500	41153.2	3463.02	55.9	0	640.8	612.88	292.62
elk-363	808425	4905410	26	0.24	2.78	1650	759.11	475	41206.61	3411.1	55.9	0	585.23	649.04	291.55
elk-363	808312	4905623.5	25	0.28	2.66	1761.39	951.31	548.29	40992.99	3619.48	160.08	0	807.77	471.7	350
elk-363	808508	4905490	19	0.12	-3.01	1576.78	813.94	400.78	41145	3480.75	0	25	637.38	686.48	190.39
elk-363	808402	4905584.5	25	0.01	0.98	1684.12	934.08	515.39	41029.88	3587.57	90.14	0	759.11	548.86	275
elk-363	808403	4905592	25	0.2	-1.05	1684.12	934.08	515.39	41029.88	3587.57	90.14	0	759.11	548.86	275
elk-363	808246	4905713	26	0.33	2.55	1849.49	850	425.73	40882.19	3727.26	270.42	0	929.05	357.95	340.04
elk-363	808571	4905692	26	0.27	1.2	1520.69	917.88	371.65	40985	3569.05	103.08	0	801.56	680.07	111.8
elk-363	808653	4905430.5	19	0	1.32	1425	725	250	41244.07	3330.17	0	35.36	550	853.3	111.8
elk-363	808649	4905428	19	0.01	3.14	1425	725	250	41244.07	3330.17	0	35.36	550	853.3	111.8
elk-363	808653	4905430.5	19	0.01	-2.12	1425	725	250	41244.07	3330.17	0	35.36	550	853.3	111.8
elk-363	808645	4905434.5	19	0.01	1.73	1450	725.43	275	41239.85	3346.73	0	50	550	832.17	134.63
elk-363	808650	4905441.5	19	0.02	-2.69	1425	725	250	41244.07	3330.17	0	35.36	550	853.3	111.8
elk-363	808640	4905436	19	0	0.34	1450	725.43	275	41239.85	3346.73	0	50	550	832.17	134.63
elk-363	808637	4905435.5	19	0	0	1450	725.43	275	41239.85	3346.73	0	50	550	832.17	134.63
elk-363	808637	4905435.5	19	0.01	0	1450	725.43	275	41239.85	3346.73	0	50	550	832.17	134.63
elk-363	808623	4905433.5	19	0.01	2.5	1450	725.43	275	41239.85	3346.73	0	50	550	832.17	134.63
elk-363	808627	4905437.5	19	0.02	0.72	1450	725.43	275	41239.85	3346.73	0	50	550	832.17	134.63
elk-363	808650	4905439	19	0.02	1.29	1425	725	250	41244.07	3330.17	0	35.36	550	853.3	111.8
elk-363	808655	4905425	19	NA	NA	1425	700	251.25	41268.71	3311.44	0	25	525	866.75	111.8
